14:37:33.526 3136,-3960,15384,44.58,319,-14,-1031
14:37:33.813 1824,-1780,16148,44.53,-322,-424,6
14:37:34.014 2200,-1332,16024,44.53,-315,-778,822
14:37:34.283 5264,-1432,16480,44.48,-512,-1014,335
14:37:34.486 5024,-1536,17148,44.53,-7,463,-982
14:37:34.739 316,-2760,15948,44.53,-247,752,-1263
14:37:34.975 620,-2932,15692,44.53,-470,-1238,1293
14:37:35.214 3512,-3204,15792,44.58,-582,-938,952
14:37:35.459 3564,-2640,15984,44.58,27,-323,-488
14:37:35.719 2008,-1724,16616,44.53,-708,-145,-184
14:37:35.952 2024,-2436,16824,44.58,-616,-1063,536
14:37:36.186 3952,-2164,16228,44.48,-45,-121,67
14:37:36.445 4224,-2312,15844,44.53,-615,-84,-834
14:37:36.691 1556,-2740,15616,44.62,-675,155,-310
14:37:36.930 2772,-3372,16620,44.58,-642,-1216,913
14:37:37.162 3872,-1940,16228,44.53,459,-634,81
14:37:37.411 3316,-2804,16100,44.53,-80,-515,-364
14:37:37.645 3088,-1944,16216,44.53,-243,162,-458
14:37:37.906 3212,-584,15976,44.58,-687,-932,119
14:37:38.176 4296,-1312,17088,44.58,-1482,-652,398
14:37:38.378 4304,-3192,16608,44.62,28,-404,-717
14:37:38.612 2196,-3076,16396,44.67,546,-290,-229
14:37:38.872 3136,-1748,16420,44.58,-179,-347,64
14:37:39.105 3676,-2252,15948,44.48,-145,-591,-283
14:37:39.349 2320,-2328,17032,44.53,57,-83,-592
14:37:39.582 1472,-2472,16712,44.53,136,-504,203
14:37:39.821 3712,88,16460,44.53,747,-702,304
14:37:40.082 4764,-2248,15408,44.53,-314,-651,-659
14:37:40.315 2660,-3712,14440,44.58,-1186,427,-1592
14:37:40.555 1016,-3704,15656,44.53,-1203,-351,-144
14:37:40.814 2844,-1988,17920,44.62,-119,-956,1035
14:37:41.048 5248,-456,17476,44.58,649,-253,-519
14:37:41.288 1972,-988,15952,44.58,563,-252,-624
14:37:41.521 3596,-1972,16156,44.67,-492,-841,192
14:37:41.783 4900,-1808,16152,44.58,-833,-379,285
14:37:42.060 5072,-4500,15340,44.62,-1334,195,-911
14:37:42.263 1572,-1212,17656,44.58,-997,35,-659
14:37:42.534 3424,-380,17880,44.58,357,-1005,681
14:37:42.752 4700,-1656,17104,44.58,366,-822,182
14:37:42.988 4172,-3660,14948,44.72,745,-75,-779
14:37:43.239 2532,-1432,15472,44.62,375,-328,-589
14:37:43.474 2592,-156,16084,44.58,-1214,-177,-317
14:37:43.708 2900,-1460,16628,44.62,-948,-627,312
14:37:43.966 4936,-3040,16276,44.62,345,-551,720
14:37:44.204 4320,-3644,14120,44.62,-719,223,-1107
14:37:44.443 1764,-1696,16180,44.67,-236,-511,-274
14:37:44.679 4724,-1448,16500,44.62,-647,-1091,724
14:37:44.938 3988,-2376,15872,44.58,-346,130,-1097
14:37:45.171 1640,-3524,15200,44.53,-322,-480,268
14:37:45.416 3820,-2796,14876,44.58,-663,-268,145
14:37:45.650 3012,-3680,16040,44.62,-753,-8,-299
14:37:45.952 3108,-3480,16416,44.62,-492,-640,-31
14:37:46.153 3996,-2556,16368,44.62,-207,-657,-185
14:37:46.424 2920,-1012,17548,44.72,4,-252,-718
14:37:46.625 2204,-2212,15840,44.58,16,-378,-13
14:37:46.880 2672,-3224,14740,44.62,-1001,128,-234
14:37:47.120 956,-1812,17012,44.67,-925,-855,394
14:37:47.352 4152,-2360,16420,44.62,-240,-1177,816
14:37:47.613 4312,-4096,14688,44.62,301,-240,-467
14:37:47.847 4396,-1624,15852,44.67,128,-77,-464
14:37:48.080 4228,-28,16256,44.62,-405,-316,-323
14:37:48.335 2396,-2536,15724,44.62,-998,-565,45
14:37:48.574 2980,-1372,17328,44.58,-816,-548,199
14:37:48.809 3264,-4448,15212,44.67,-423,-392,-516
14:37:49.068 2740,-3180,15428,44.62,-536,288,-333
14:37:49.293 3112,-1680,15976,44.72,180,-283,-180
14:37:49.539 2684,-2548,16044,44.62,-283,-311,-20
14:37:49.772 2956,-2240,15520,44.62,-743,-808,396
14:37:50.053 4804,-1912,15908,44.62,-478,-471,385
14:37:50.324 4812,-1940,16568,44.58,-622,-426,-549
14:38:19.675 4268,-1288,18192,44.77,-518,459,-551
14:38:19.908 3688,-3160,16116,44.86,565,-619,315
14:38:20.157 3280,-1084,15636,44.67,947,-321,-804
14:38:20.391 1432,-1996,14896,44.72,-253,-170,-1075
14:38:20.653 -660,-920,17384,44.81,-2380,-749,405
14:38:20.888 1724,-1628,18392,44.72,-1076,-1655,1510
14:38:21.122 7368,-2016,16624,44.67,621,-1360,160
14:38:21.380 4684,-2536,15360,44.72,1187,727,-2244
14:38:21.614 36,-4260,14940,44.67,455,-288,-476
14:38:21.847 960,-3264,15408,44.72,97,-685,459
14:38:22.109 5644,-1848,17048,44.72,-812,-770,84
14:38:22.343 3144,-1616,16912,44.67,-930,171,-1089
14:38:22.576 1728,-2668,16432,44.62,173,-307,617
14:38:22.881 4756,-1600,16100,44.62,-367,-545,97
14:38:23.083 5024,-516,16064,44.62,-291,-665,-209
14:38:23.354 3436,-912,16420,44.62,-1224,-721,-275
14:38:23.555 2424,-3928,15832,44.77,-719,790,-1425
14:38:23.800 1776,-4540,15316,44.72,383,-90,-421
14:38:24.050 3492,-884,17440,44.62,430,-287,-139
14:38:24.292 3320,-1744,15976,44.72,949,-1055,-415
14:38:24.525 3144,260,16532,44.67,156,48,-1338
14:38:24.760 480,-320,16536,44.72,-858,362,-1301
14:38:24.999 564,-2284,15796,44.77,-1475,-882,772
14:38:25.281 3196,-2712,16544,44.72,-1222,-689,871
14:38:25.490 3676,-3700,16000,44.58,1055,-724,-45
14:38:25.748 3124,-2232,15576,44.72,319,-312,-747
14:38:25.982 3352,-892,16420,44.81,-1060,24,-635
14:38:26.216 1688,-1856,16720,44.86,-743,-898,-423
14:38:26.457 4636,-3348,16612,44.72,-501,-1046,1070
14:38:26.711 4104,-1376,15540,44.72,154,686,-2568
14:38:26.979 -1788,-3512,14788,44.67,-53,-656,-190
14:38:27.249 6500,-2196,16940,44.72,-1458,-1971,2344
14:38:27.452 6476,-2192,16512,44.77,784,987,-1987
14:38:27.712 256,-884,16200,44.77,6,-432,-1107
14:38:27.940 3700,-2104,15888,44.81,-947,-1405,1863
14:38:28.174 5268,-4580,15772,44.81,-168,351,-1558
14:38:28.408 268,-1180,16432,44.77,-439,92,-962
14:38:28.667 2768,-3052,15760,44.72,-344,-828,681
14:38:28.899 5444,-2496,16448,44.67,-526,-352,-587
14:38:29.146 2596,-2296,16256,44.91,-176,863,-1669
14:38:29.387 -1468,-3196,14008,44.81,316,-923,-433
14:38:29.646 2644,-320,17084,44.86,-1553,-2253,3061
14:38:29.878 8096,-2668,16812,44.77,-1160,-616,283
14:38:30.112 4516,-2140,17168,44.77,-327,852,-1707
14:38:30.371 4916,-3200,16540,44.81,935,382,-1811
14:38:30.594 280,-2436,15252,44.77,90,164,-1028
14:38:30.856 1712,-1880,14976,44.77,428,-1405,931
14:38:31.075 6372,-1772,15624,44.77,-812,-855,21
14:38:31.345 3572,-2800,15312,44.67,-994,388,-931
14:38:31.618 3860,-5516,14632,44.77,793,641,-1659
14:38:31.821 -1740,-1952,15908,44.81,-875,-665,64
14:38:32.065 3380,-4172,15456,44.81,-494,-1195,1614
14:38:32.301 3740,-3948,13896,44.72,739,160,-1596
14:38:32.535 1888,-2468,15724,44.86,-874,-132,-319
14:38:32.786 4652,-4680,16048,44.81,-683,-869,-374
14:38:33.035 2772,-4224,15960,44.77,285,-202,-910
14:38:33.269 3944,-2008,15612,44.81,312,-886,390
